depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,35.02,23.54,11.48,5.74
5-15cm,36.83,25.17,11.66,11.66
15-30cm,38.96,27.12,11.84,17.76
30-60cm,38.35,26.46,11.89,35.67
60-100cm,38.15,26.22,11.92,47.7
