crop,period_start,period_end,label,AWC_mm,spei_1m,spei_3m,spei_6m,spei_12m,P_acum_mm,Storage_mm,WRSI_1m,deficit_1m,future_deficit_1m,future_deficit_1m_mm,future_deficit_3m,future_deficit_3m_mm,future_deficit_6m,future_deficit_6m_mm,past_deficit_3m,past_deficit_6m,suggestion
wheat,2016-12-16,2016-12-31,2016-12_Q2,106.95,0.615,0.495,1.04,0.661,36.41,0.0,0.1472,85.28,84.6771,171.59,85.1086,386.35,71.8118,431.22,80.9967,67.7589,NOT_SUITABLE
wheat,2017-01-01,2017-01-15,2017-01_Q1,106.95,1.312,0.693,0.854,0.784,57.52,0.0,0.26,74.0,87.0946,138.96,90.3205,341.05,72.6999,374.98,84.4273,70.2371,NOT_SUITABLE
wheat,2017-01-16,2017-01-31,2017-01_Q2,106.95,0.272,0.596,0.932,0.53,31.05,0.0,0.1532,84.68,83.7339,105.99,77.7533,246.72,62.2298,280.64,82.7507,72.0881,NOT_SUITABLE
wheat,2017-02-01,2017-02-15,2017-02_Q1,106.95,0.263,0.823,1.126,0.754,20.59,0.0,0.1291,87.09,97.4619,121.72,78.8942,215.01,54.7349,236.02,87.5359,76.4832,NOT_SUITABLE
wheat,2017-02-16,2017-02-28,2017-02_Q2,106.95,0.961,0.905,1.083,0.766,20.59,0.0,0.1627,83.73,87.2046,108.77,65.5311,153.64,47.894,201.96,84.8589,76.7349,NOT_SUITABLE
wheat,2017-03-01,2017-03-15,2017-03_Q1,106.95,-1.306,0.587,0.685,0.626,3.17,0.0,0.0254,97.46,86.2711,80.37,49.6084,93.29,43.9487,196.04,84.7265,79.1353,NOT_SUITABLE
wheat,2017-03-16,2017-03-31,2017-03_Q2,106.95,-1.403,-0.125,0.171,0.582,15.96,0.0,0.128,87.2,48.4192,31.95,30.6201,44.87,49.6439,233.88,83.926,82.2982,HIGH
wheat,2017-04-01,2017-04-15,2017-04_Q1,106.95,-0.795,-0.701,-0.034,0.503,12.79,0.0,0.1373,86.27,23.7089,12.92,24.5499,33.92,58.8243,338.92,85.1086,84.7019,NOT_SUITABLE
wheat,2017-04-16,2017-04-30,2017-04_Q2,106.95,1.0,0.352,0.071,0.766,41.56,7.52,0.5158,48.42,29.5352,12.92,25.3792,33.92,63.4646,418.08,90.3205,85.4581,NOT_SUITABLE
wheat,2017-05-01,2017-05-15,2017-05_Q1,106.95,1.115,-0.283,0.051,0.766,41.56,0.0,0.7629,23.71,0.0,0.0,13.24,21.01,67.9136,535.54,77.7533,84.4225,NOT_SUITABLE
wheat,2017-05-16,2017-05-31,2017-05_Q2,106.95,1.354,0.379,0.66,0.896,48.31,25.02,0.7046,29.54,0.0,0.0,25.8074,48.32,70.7348,628.2,78.8942,83.0411,NOT_SUITABLE
