property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,65.92941176470589,68.0,72.78823529411765,80.11764705882354,83.9764705882353
soc,243.04651162790697,159.91860465116278,143.9767441860465,158.98837209302326,140.44186046511626
clay,297.5176470588235,296.36470588235295,415.4823529411765,446.40000000000003,446.0705882352941
sand,554.1529411764707,557.3058823529412,461.25882352941176,425.20000000000005,410.05882352941177
silt,148.32941176470592,146.40000000000003,123.32941176470588,128.28235294117647,144.47058823529412
bdod,120.09302325581395,128.0,135.29069767441862,139.54651162790697,140.546511627907
cec,194.42352941176472,192.02352941176474,191.81176470588235,194.0705882352941,198.43529411764706
