depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,16.38,9.8,6.58,3.29
5-15cm,23.2,14.91,8.3,8.3
15-30cm,24.97,16.36,8.61,12.92
30-60cm,27.9,18.31,9.59,28.77
60-100cm,28.83,18.98,9.85,39.41
