depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,23.2,14.58,8.62,4.31
5-15cm,23.09,14.72,8.37,8.37
15-30cm,22.65,14.51,8.14,12.21
30-60cm,21.75,13.9,7.85,23.56
60-100cm,22.21,14.26,7.95,31.8
