property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,67.51470588235294,72.01470588235293,76.51470588235293,78.51470588235293,80.51470588235293
soc,153.10144927536234,98.82608695652175,112.91304347826087,98.66666666666667,60.17391304347826
clay,419.5294117647058,486.1176470588234,426.0294117647058,408.0294117647058,426.0294117647058
sand,439.97058823529403,381.42647058823525,427.51470588235287,430.5441176470587,417.0147058823529
silt,141.0,131.9705882352941,146.45588235294116,160.94117647058823,156.47058823529412
bdod,107.0,119.07246376811595,130.3478260869565,140.0,140.79710144927535
cec,209.5,226.98529411764702,222.0147058823529,221.48529411764702,210.95588235294113
