property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,61.0,64.0,67.0,70.0,70.0
soc,173.93023255813955,140.3953488372093,89.86046511627906,102.53488372093024,46.51162790697674
clay,122.0,147.0,258.0,327.0,333.0
sand,786.0,761.0,654.0,595.0,591.0
silt,92.0,92.0,88.0,78.0,76.0
bdod,111.55813953488372,123.3953488372093,133.69767441860466,144.46511627906978,147.2325581395349
cec,183.0,175.0,187.0,189.0,190.0
