period_start,period_end,label,precip_total_mm,precip_rainy_days,precip_max_daily_mm
2016-01-01,2016-01-15,2016-01_Q1,7.38,3,4.71
2016-01-16,2016-01-31,2016-01_Q2,52.54,4,19.1
2016-02-01,2016-02-15,2016-02_Q1,0.0,0,0.0
2016-02-16,2016-02-29,2016-02_Q2,5.83,2,3.18
2016-03-01,2016-03-15,2016-03_Q1,10.33,2,5.86
2016-03-16,2016-03-31,2016-03_Q2,49.1,3,37.64
2016-04-01,2016-04-15,2016-04_Q1,28.28,4,14.38
2016-04-16,2016-04-30,2016-04_Q2,24.22,3,11.52
2016-05-01,2016-05-15,2016-05_Q1,0.0,0,0.0
2016-05-16,2016-05-31,2016-05_Q2,38.43,2,27.93
2016-06-01,2016-06-15,2016-06_Q1,21.39,3,8.85
2016-06-16,2016-06-30,2016-06_Q2,9.8,1,9.8
2016-07-01,2016-07-15,2016-07_Q1,44.57,1,44.57
2016-07-16,2016-07-31,2016-07_Q2,0.0,0,0.0
2016-08-01,2016-08-15,2016-08_Q1,48.61,1,48.61
2016-08-16,2016-08-31,2016-08_Q2,0.0,0,0.0
2016-09-01,2016-09-15,2016-09_Q1,0.0,0,0.0
2016-09-16,2016-09-30,2016-09_Q2,28.6,1,28.6
2016-10-01,2016-10-15,2016-10_Q1,9.87,2,5.84
2016-10-16,2016-10-31,2016-10_Q2,0.0,0,0.0
2016-11-01,2016-11-15,2016-11_Q1,2.98,1,2.98
2016-11-16,2016-11-30,2016-11_Q2,4.39,1,4.39
2016-12-01,2016-12-15,2016-12_Q1,6.18,1,6.18
2016-12-16,2016-12-31,2016-12_Q2,6.13,1,6.13
2017-01-01,2017-01-15,2017-01_Q1,0.0,0,0.0
2017-01-16,2017-01-31,2017-01_Q2,26.52,3,8.84
2017-02-01,2017-02-15,2017-02_Q1,12.69,2,6.94
2017-02-16,2017-02-28,2017-02_Q2,20.05,2,11.81
2017-03-01,2017-03-15,2017-03_Q1,28.78,2,19.18
2017-03-16,2017-03-31,2017-03_Q2,0.0,0,0.0
2017-04-01,2017-04-15,2017-04_Q1,0.0,0,0.0
2017-04-16,2017-04-30,2017-04_Q2,9.82,2,5.07
2017-05-01,2017-05-15,2017-05_Q1,22.72,3,8.23
2017-05-16,2017-05-31,2017-05_Q2,9.02,1,9.02
2017-06-01,2017-06-15,2017-06_Q1,31.96,2,21.02
2017-06-16,2017-06-30,2017-06_Q2,0.0,0,0.0
2017-07-01,2017-07-15,2017-07_Q1,27.32,3,9.53
2017-07-16,2017-07-31,2017-07_Q2,24.96,3,8.95
2017-08-01,2017-08-15,2017-08_Q1,26.67,3,12.89
2017-08-16,2017-08-31,2017-08_Q2,30.44,4,11.67
2017-09-01,2017-09-15,2017-09_Q1,18.86,2,13.6
2017-09-16,2017-09-30,2017-09_Q2,10.79,2,6.49
2017-10-01,2017-10-15,2017-10_Q1,15.39,2,11.95
2017-10-16,2017-10-31,2017-10_Q2,3.19,1,3.19
2017-11-01,2017-11-15,2017-11_Q1,16.04,1,16.04
2017-11-16,2017-11-30,2017-11_Q2,5.26,1,5.26
2017-12-01,2017-12-15,2017-12_Q1,4.68,1,4.68
2017-12-16,2017-12-31,2017-12_Q2,4.51,1,4.51
2018-01-01,2018-01-15,2018-01_Q1,28.7,3,10.8
2018-01-16,2018-01-31,2018-01_Q2,0.0,0,0.0
2018-02-01,2018-02-15,2018-02_Q1,5.29,2,2.71
2018-02-16,2018-02-28,2018-02_Q2,7.7,1,7.7
2018-03-01,2018-03-15,2018-03_Q1,5.12,1,5.12
2018-03-16,2018-03-31,2018-03_Q2,2.66,1,2.66
2018-04-01,2018-04-15,2018-04_Q1,6.16,1,6.16
2018-04-16,2018-04-30,2018-04_Q2,11.79,2,6.47
2018-05-01,2018-05-15,2018-05_Q1,0.0,0,0.0
2018-05-16,2018-05-31,2018-05_Q2,34.62,2,26.01
2018-06-01,2018-06-15,2018-06_Q1,23.27,2,17.6
2018-06-16,2018-06-30,2018-06_Q2,18.16,3,7.96
2018-07-01,2018-07-15,2018-07_Q1,70.75,1,70.75
2018-07-16,2018-07-31,2018-07_Q2,0.0,0,0.0
2018-08-01,2018-08-15,2018-08_Q1,26.22,3,10.13
2018-08-16,2018-08-31,2018-08_Q2,34.16,4,10.47
2018-09-01,2018-09-15,2018-09_Q1,0.0,0,0.0
2018-09-16,2018-09-30,2018-09_Q2,16.22,1,16.22
2018-10-01,2018-10-15,2018-10_Q1,0.0,0,0.0
2018-10-16,2018-10-31,2018-10_Q2,28.55,1,28.55
2018-11-01,2018-11-15,2018-11_Q1,10.59,1,10.59
2018-11-16,2018-11-30,2018-11_Q2,0.0,0,0.0
2018-12-01,2018-12-15,2018-12_Q1,6.37,2,4.57
2018-12-16,2018-12-31,2018-12_Q2,1.63,1,1.61
2019-01-01,2019-01-15,2019-01_Q1,3.84,1,3.84
2019-01-16,2019-01-31,2019-01_Q2,2.36,1,2.36
2019-02-01,2019-02-15,2019-02_Q1,5.85,1,5.85
2019-02-16,2019-02-28,2019-02_Q2,0.0,0,0.0
2019-03-01,2019-03-15,2019-03_Q1,4.81,2,1.87
2019-03-16,2019-03-31,2019-03_Q2,16.35,3,8.84
2019-04-01,2019-04-15,2019-04_Q1,12.25,2,6.12
2019-04-16,2019-04-30,2019-04_Q2,14.06,3,6.2
2019-05-01,2019-05-15,2019-05_Q1,0.0,0,0.0
2019-05-16,2019-05-31,2019-05_Q2,14.75,1,14.75
2019-06-01,2019-06-15,2019-06_Q1,57.39,8,33.72
2019-06-16,2019-06-30,2019-06_Q2,25.64,1,25.64
2019-07-01,2019-07-15,2019-07_Q1,46.29,1,46.29
2019-07-16,2019-07-31,2019-07_Q2,15.19,1,15.19
