property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,,,,,
soc,569,362,350,327,306
clay,,,,,
sand,,,,,
silt,,,,,
bdod,117,119,120,129,131
cec,,,,,
