crop,period_start,period_end,label,AWC_mm,spei_1m,spei_3m,spei_6m,spei_12m,P_acum_mm,Storage_mm,WRSI_1m,deficit_1m,future_deficit_1m,future_deficit_1m_mm,future_deficit_3m,future_deficit_3m_mm,future_deficit_6m,future_deficit_6m_mm,past_deficit_3m,past_deficit_6m,suggestion
wheat,2016-12-16,2016-12-31,2016-12_Q2,94.25,1.734,0.004,0.182,1.417,7.65,0.0,0.0335,96.65,80.1813,160.62,73.5825,305.28,70.323,422.36,94.9467,82.858,NOT_SUITABLE
wheat,2017-01-01,2017-01-15,2017-01_Q1,94.25,0.611,-0.367,-0.022,1.314,3.47,0.0,0.0164,98.36,66.0558,98.7,68.0635,233.58,60.8441,314.67,97.0163,85.9067,NOT_SUITABLE
wheat,2017-01-16,2017-01-31,2017-01_Q2,94.25,1.163,1.122,0.801,1.293,39.7,0.0,0.1982,80.18,66.0628,73.41,71.1302,205.31,59.2413,268.53,98.1313,88.9392,NOT_SUITABLE
wheat,2017-02-01,2017-02-15,2017-02_Q1,94.25,1.642,1.657,0.704,1.421,50.72,0.0,0.3394,66.06,52.1302,55.19,66.2204,171.04,56.592,247.82,92.6211,88.4841,NOT_SUITABLE
wheat,2017-02-16,2017-02-28,2017-02_Q2,94.25,1.846,1.821,1.478,1.573,37.71,0.0,0.3394,66.06,68.8813,71.25,68.6292,160.71,53.2951,229.38,90.0509,91.0685,NOT_SUITABLE
wheat,2017-03-01,2017-03-15,2017-03_Q1,94.25,1.55,1.733,1.774,1.707,50.68,0.0,0.4787,52.13,90.67,79.69,69.3264,144.58,52.6886,239.73,84.2379,90.0319,NOT_SUITABLE
wheat,2017-03-16,2017-03-31,2017-03_Q2,94.25,0.832,1.538,1.682,1.551,32.19,0.0,0.3112,68.88,81.8713,60.65,63.0421,117.08,54.6703,262.49,77.5641,88.2115,NOT_SUITABLE
wheat,2017-04-01,2017-04-15,2017-04_Q1,94.25,-0.35,1.54,1.487,1.369,8.2,0.0,0.0933,90.67,56.0383,36.16,46.6054,81.09,58.0155,325.86,73.5825,88.8541,NOT_SUITABLE
wheat,2017-04-16,2017-04-30,2017-04_Q2,94.25,-0.762,1.377,1.545,1.27,13.43,0.0,0.1813,81.87,50.8501,28.8,38.3975,63.22,64.6622,406.94,68.0635,88.7036,NOT_SUITABLE
wheat,2017-05-01,2017-05-15,2017-05_Q1,94.25,0.097,1.061,1.595,1.312,28.37,0.0,0.4396,56.04,51.1838,28.73,42.7466,76.78,70.4921,526.88,71.1302,86.5212,NOT_SUITABLE
wheat,2017-05-16,2017-05-31,2017-05_Q2,94.25,0.19,0.09,1.632,1.208,27.84,0.0,0.4915,50.85,50.2367,27.63,34.9972,68.68,74.122,620.23,66.2204,83.0319,NOT_SUITABLE
wheat,2017-06-01,2017-06-15,2017-06_Q1,94.25,-1.091,-0.827,1.452,0.739,27.4,0.0,0.4882,51.18,30.3752,16.2,38.6087,95.15,78.296,728.85,68.6292,79.5145,NOT_SUITABLE
wheat,2017-06-16,2017-06-30,2017-06_Q2,94.25,-1.547,-1.279,0.89,0.86,27.37,0.0,0.4976,50.24,12.7991,6.78,49.3889,145.4,81.1581,814.82,69.3264,75.0226,NOT_SUITABLE
wheat,2017-07-01,2017-07-15,2017-07_Q1,94.25,-0.372,-1.076,0.993,0.638,37.4,0.26,0.6962,30.38,45.4026,31.85,63.1366,244.77,82.87,889.91,63.0421,70.323,NOT_SUITABLE
wheat,2017-07-16,2017-07-31,2017-07_Q2,94.25,0.301,-0.986,0.66,0.911,46.21,0.0,0.872,12.8,38.8292,34.26,73.9676,343.72,85.6485,966.87,46.6054,60.8441,NOT_SUITABLE
wheat,2017-08-01,2017-08-15,2017-08_Q1,94.25,-0.108,-0.985,0.22,0.583,38.04,0.0,0.546,45.4,38.3041,47.09,79.2692,450.09,86.7326,998.5,38.3975,59.2413,NOT_SUITABLE
wheat,2017-08-16,2017-08-31,2017-08_Q2,94.25,0.134,-0.91,-0.36,1.03,53.98,0.0,0.6117,38.83,68.1323,104.35,86.1085,551.55,89.5016,1042.72,42.7466,56.592,NOT_SUITABLE
wheat,2017-09-01,2017-09-15,2017-09_Q1,94.25,1.391,0.675,-0.046,1.257,75.85,0.0,0.617,38.3,85.2198,165.83,92.5853,633.7,91.648,1049.37,34.9972,53.2951,NOT_SUITABLE
wheat,2017-09-16,2017-09-30,2017-09_Q2,94.25,1.522,0.719,-0.192,1.155,48.81,0.0,0.3187,68.13,91.8578,205.1,94.339,669.42,92.4317,1038.72,38.6087,52.6886,NOT_SUITABLE
wheat,2017-10-01,2017-10-15,2017-10_Q1,94.25,0.681,1.158,0.408,1.145,28.76,0.0,0.1478,85.22,94.7658,237.18,94.019,645.14,93.5811,974.9,49.3889,54.6703,NOT_SUITABLE
wheat,2017-10-16,2017-10-31,2017-10_Q2,94.25,0.425,0.813,0.224,1.083,18.18,0.0,0.0814,91.86,91.6732,242.1,93.821,623.14,92.0299,896.16,63.1366,58.0155,NOT_SUITABLE
wheat,2017-11-01,2017-11-15,2017-11_Q1,94.25,-0.185,0.947,0.138,1.168,13.1,0.0,0.0523,94.77,96.2895,230.7,93.9959,548.41,92.4638,791.49,73.9676,64.6622,NOT_SUITABLE
wheat,2017-11-16,2017-11-30,2017-11_Q2,94.25,-0.526,0.75,0.165,1.257,21.99,0.0,0.0833,91.67,100.0,222.22,93.6454,491.17,89.8803,688.78,79.2692,70.4921,NOT_SUITABLE
wheat,2017-12-01,2017-12-15,2017-12_Q1,94.25,-0.549,-0.171,0.346,1.206,8.89,0.0,0.0371,96.29,90.296,177.26,90.255,415.66,86.3213,575.21,86.1085,74.122,NOT_SUITABLE
wheat,2017-12-16,2017-12-31,2017-12_Q2,94.25,-0.036,-0.026,0.4,0.879,0.0,0.0,0.0,100.0,89.2905,158.83,89.1642,369.3,80.5608,473.04,92.5853,78.296,NOT_SUITABLE
wheat,2018-01-01,2018-01-15,2018-01_Q1,94.25,1.635,0.295,0.937,1.107,19.05,0.0,0.097,90.3,95.1944,140.44,92.736,329.76,76.5916,397.95,94.339,81.1581,NOT_SUITABLE
wheat,2018-01-16,2018-01-31,2018-01_Q2,94.25,0.784,0.316,0.784,0.837,19.05,0.0,0.1071,89.29,88.5212,110.12,88.1873,273.01,67.5509,315.84,94.019,82.87,NOT_SUITABLE
wheat,2018-02-01,2018-02-15,2018-02_Q1,94.25,0.087,0.527,1.021,0.717,7.09,0.0,0.0481,95.19,83.9414,97.96,89.1841,243.08,61.3054,269.05,93.821,85.6485,NOT_SUITABLE
wheat,2018-02-16,2018-02-28,2018-02_Q2,94.25,0.591,0.86,0.909,0.542,14.28,0.0,0.1148,88.52,89.6783,100.35,81.7144,197.61,52.1365,218.29,93.9959,86.7326,NOT_SUITABLE
wheat,2018-03-01,2018-03-15,2018-03_Q1,94.25,0.037,0.787,0.499,0.43,18.74,0.0,0.1606,83.94,100.0,91.35,77.5193,159.55,56.7196,247.49,93.6454,89.5016,NOT_SUITABLE
wheat,2018-03-16,2018-03-31,2018-03_Q2,94.25,-1.434,0.128,0.195,0.1,11.55,0.0,0.1032,89.68,85.3433,62.54,59.9635,103.74,54.2677,247.72,90.255,91.648,NOT_SUITABLE
wheat,2018-04-01,2018-04-15,2018-04_Q1,94.25,-1.589,-1.128,-0.364,0.075,0.0,0.0,0.0,100.0,83.351,53.77,41.5852,68.2,61.8663,338.68,89.1642,92.4317,NOT_SUITABLE
wheat,2018-04-16,2018-04-30,2018-04_Q2,94.25,-1.213,-1.442,-0.347,-0.034,10.74,0.0,0.1466,85.34,61.2901,34.72,27.1119,42.83,64.2989,399.09,92.736,93.5811,NOT_SUITABLE
wheat,2018-05-01,2018-05-15,2018-05_Q1,94.25,-1.456,-1.805,-0.56,-0.25,10.74,0.0,0.1665,83.35,28.8794,14.43,15.6164,25.97,67.2032,482.46,88.1873,92.0299,NOT_SUITABLE
wheat,2018-05-16,2018-05-31,2018-05_Q2,94.25,-0.698,-1.764,-0.264,-0.183,21.93,0.0,0.3871,61.29,15.0416,6.48,11.6935,20.68,72.5409,576.65,89.1841,92.4638,NOT_SUITABLE
wheat,2018-06-01,2018-06-15,2018-06_Q1,94.25,-0.767,-1.626,-0.9,-0.183,35.53,0.0,0.7112,28.88,0.0,0.0,38.1486,87.94,76.605,696.89,81.7144,89.8803,NOT_SUITABLE
wheat,2018-06-16,2018-06-30,2018-06_Q2,94.25,-0.379,-1.268,-0.791,-0.177,38.16,1.57,0.8496,15.04,2.7994,1.63,50.7916,143.98,80.6908,805.8,77.5193,86.3213,NOT_SUITABLE
wheat,2018-07-01,2018-07-15,2018-07_Q1,94.25,1.377,0.215,-0.555,0.274,79.62,30.09,1.0,0.0,17.2745,11.54,70.5399,270.49,84.3054,905.46,59.9635,80.5608,NOT_SUITABLE
wheat,2018-07-16,2018-07-31,2018-07_Q2,94.25,0.653,-0.079,-1.122,-0.038,55.06,0.0,0.972,2.8,16.6443,12.57,76.9958,356.26,87.5023,990.29,41.5852,76.5916,NOT_SUITABLE
wheat,2018-08-01,2018-08-15,2018-08_Q1,94.25,-0.788,0.223,-0.973,0.043,25.19,0.0,0.8273,17.27,66.9166,76.4,82.7573,456.48,89.7371,1046.64,27.1119,67.5509,NOT_SUITABLE
wheat,2018-08-16,2018-08-31,2018-08_Q2,94.25,0.87,0.573,-0.949,0.067,62.96,0.0,0.8336,16.64,86.6993,129.78,89.9525,555.97,92.776,1105.5,15.6164,61.3054,NOT_SUITABLE
wheat,2018-09-01,2018-09-15,2018-09_Q1,94.25,0.098,0.538,-1.048,-0.316,37.77,0.0,0.3308,66.92,90.1658,182.55,89.657,608.95,92.2066,1080.8,11.6935,52.1365,NOT_SUITABLE
wheat,2018-09-16,2018-09-30,2018-09_Q2,94.25,0.029,0.339,-0.459,-0.218,19.91,0.0,0.133,86.7,90.0748,213.91,92.5427,661.81,92.3701,1061.72,38.1486,56.7196,NOT_SUITABLE
wheat,2018-10-01,2018-10-15,2018-10_Q1,94.25,0.024,-0.284,-0.163,-0.307,19.91,0.0,0.0983,90.17,84.0705,197.54,91.9488,634.98,89.9445,948.15,50.7916,54.2677,NOT_SUITABLE
wheat,2018-10-16,2018-10-31,2018-10_Q2,94.25,0.588,0.518,0.212,0.016,23.57,0.0,0.0993,90.07,91.9359,212.28,94.7686,634.03,89.8029,877.06,70.5399,61.8663,NOT_SUITABLE
wheat,2018-11-01,2018-11-15,2018-11_Q1,94.25,1.47,0.634,0.613,0.202,37.43,0.0,0.1593,84.07,94.6603,228.86,96.0,590.15,90.1726,786.63,76.9958,64.2989,NOT_SUITABLE
wheat,2018-11-16,2018-11-30,2018-11_Q2,94.25,0.5,0.432,0.625,0.261,18.62,0.0,0.0806,91.94,95.4856,235.63,95.8188,549.54,87.2645,687.6,82.7573,67.2032,NOT_SUITABLE
wheat,2018-12-01,2018-12-15,2018-12_Q1,94.25,0.206,1.074,0.725,0.337,12.91,0.0,0.0534,94.66,97.5401,208.57,95.7196,471.85,83.2614,560.88,89.9525,72.5409,NOT_SUITABLE
wheat,2018-12-16,2018-12-31,2018-12_Q2,94.25,0.295,0.775,0.627,0.096,11.14,0.0,0.0451,95.49,97.2618,186.13,92.0858,399.91,77.1514,451.98,89.657,76.605,NOT_SUITABLE
wheat,2019-01-01,2019-01-15,2019-01_Q1,94.25,0.029,1.06,0.265,-0.168,5.26,0.0,0.0246,97.54,95.9658,152.72,86.1375,313.17,68.993,352.31,92.5427,80.6908,NOT_SUITABLE
wheat,2019-01-16,2019-01-31,2019-01_Q2,94.25,-0.414,0.103,0.513,-0.154,5.24,0.0,0.0274,97.26,94.3863,127.78,79.0031,243.03,58.5967,265.85,91.9488,84.3054,NOT_SUITABLE
