depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,31.5,20.15,11.34,5.67
5-15cm,30.09,19.29,10.81,10.81
15-30cm,37.23,25.64,11.58,17.38
30-60cm,39.11,27.35,11.75,35.26
60-100cm,39.08,27.2,11.88,47.53
