depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,23.72,14.23,9.49,4.75
5-15cm,18.69,11.29,7.4,7.4
15-30cm,21.29,13.39,7.9,11.85
30-60cm,25.51,16.88,8.63,25.9
60-100cm,28.9,19.48,9.42,37.67
