depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,17.38,9.77,7.61,3.8
5-15cm,21.7,13.24,8.46,8.46
15-30cm,26.29,16.9,9.39,14.08
30-60cm,28.37,18.42,9.95,29.84
60-100cm,28.39,18.39,10.01,40.03
