property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,75.0,77.0,78.67058823529412,81.0,84.0
soc,193.93023255813952,142.02325581395348,145.44186046511626,141.93023255813952,75.72093023255815
clay,340.38823529411764,350.07058823529405,373.05882352941177,389.3647058823529,394.3529411764705
sand,511.9647058823529,506.6117647058823,485.62352941176465,468.9764705882352,456.98823529411766
silt,147.31764705882352,143.31764705882352,141.31764705882352,141.65882352941173,148.32941176470587
bdod,117.0,125.0,132.0,139.02325581395348,143.0
cec,201.0,215.6705882352941,203.6705882352941,214.34117647058824,214.3176470588235
