depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,19.18,11.69,7.49,3.74
5-15cm,21.06,13.17,7.89,7.89
15-30cm,25.41,16.6,8.81,13.22
30-60cm,29.03,19.43,9.6,28.79
60-100cm,30.85,20.89,9.96,39.84
