depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,19.68,12.09,7.59,3.79
5-15cm,26.5,17.25,9.25,9.25
15-30cm,28.0,18.51,9.49,14.23
30-60cm,31.12,20.8,10.32,30.96
60-100cm,31.97,21.44,10.53,42.13
