depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,27.37,16.04,11.33,5.67
5-15cm,35.82,23.31,12.51,12.51
15-30cm,36.24,24.24,12.0,18.0
30-60cm,35.76,23.41,12.35,37.05
60-100cm,33.99,22.45,11.55,46.18
