depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,29.31,17.41,11.9,5.95
5-15cm,26.77,16.45,10.32,10.32
15-30cm,29.9,19.43,10.47,15.71
30-60cm,32.21,21.41,10.79,32.38
60-100cm,32.43,21.56,10.87,43.48
