depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,17.86,10.64,7.22,3.61
5-15cm,23.72,15.26,8.46,8.46
15-30cm,28.34,18.98,9.36,14.04
30-60cm,28.98,19.39,9.6,28.79
60-100cm,30.59,20.6,9.99,39.96
