depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,11.74,6.26,5.49,2.74
5-15cm,11.95,6.48,5.48,5.48
15-30cm,16.17,9.88,6.29,9.43
30-60cm,21.81,14.24,7.57,22.7
60-100cm,21.34,13.9,7.44,29.75
