depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,14.9,8.49,6.41,3.2
5-15cm,13.53,7.64,5.9,5.9
15-30cm,16.1,9.84,6.25,9.38
30-60cm,23.6,15.61,7.99,23.98
60-100cm,24.22,16.02,8.2,32.79
