depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,19.66,10.03,9.63,4.81
5-15cm,25.81,15.16,10.65,10.65
15-30cm,32.41,21.01,11.4,17.11
30-60cm,38.23,26.19,12.04,36.13
60-100cm,38.5,26.09,12.41,49.64
