depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,25.16,15.75,9.41,4.7
5-15cm,25.73,16.35,9.38,9.38
15-30cm,28.44,18.52,9.91,14.87
30-60cm,28.89,19.01,9.88,29.64
60-100cm,30.19,20.21,9.98,39.91
