property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,75.80459770114942,77.80459770114943,79.80459770114942,81.80459770114943,82.97701149425288
soc,249.25581395348834,175.44186046511626,139.25581395348834,118.7906976744186,113.99999999999999
clay,236.17241379310346,277.1149425287357,318.25287356321843,338.5057471264368,351.6781609195403
sand,631.9195402298851,596.9540229885058,561.816091954023,547.5402298850574,517.5402298850576
silt,131.9080459770115,125.93103448275863,119.93103448275863,113.95402298850576,130.95402298850576
bdod,118.54651162790695,127.06976744186046,134.80232558139537,144.87209302325581,145.80232558139534
cec,226.26436781609198,227.85057471264372,221.6551724137931,207.82758620689654,213.02298850574715
