crop,period_start,period_end,label,AWC_mm,spei_1m,spei_3m,spei_6m,spei_12m,P_acum_mm,Storage_mm,WRSI_1m,deficit_1m,future_deficit_1m,future_deficit_1m_mm,future_deficit_3m,future_deficit_3m_mm,future_deficit_6m,future_deficit_6m_mm,past_deficit_3m,past_deficit_6m,suggestion
wheat,2016-12-16,2016-12-31,2016-12_Q2,121.37,1.511,0.874,1.244,1.387,67.34,0.0,0.2741,72.59,78.416,158.69,85.0449,378.79,74.1697,442.63,76.4562,63.2048,NOT_SUITABLE
wheat,2017-01-01,2017-01-15,2017-01_Q1,121.37,1.68,1.268,1.066,1.411,61.97,0.0,0.2809,71.91,74.8746,118.31,86.6012,319.74,71.9233,370.26,81.198,64.1657,NOT_SUITABLE
wheat,2017-01-16,2017-01-31,2017-01_Q2,121.37,1.487,1.424,1.321,1.426,43.68,0.0,0.2158,78.42,89.4518,111.6,81.4816,252.42,67.2232,304.87,80.2942,67.5879,NOT_SUITABLE
wheat,2017-02-01,2017-02-15,2017-02_Q1,121.37,1.321,1.703,1.495,1.467,39.7,0.0,0.2513,74.87,96.3912,116.19,78.3769,209.33,62.7576,271.47,81.2875,69.6177,NOT_SUITABLE
wheat,2017-02-16,2017-02-28,2017-02_Q2,121.37,0.938,1.882,1.405,1.489,13.16,0.0,0.1055,89.45,91.739,108.5,65.4131,151.06,56.7967,239.21,77.5623,72.8072,NOT_SUITABLE
wheat,2017-03-01,2017-03-15,2017-03_Q1,121.37,-0.732,1.697,1.477,1.455,4.35,0.0,0.0361,96.39,94.022,85.25,56.4107,106.61,59.6572,271.22,78.3201,77.321,NOT_SUITABLE
wheat,2017-03-16,2017-03-31,2017-03_Q2,121.37,-1.059,0.566,1.008,1.393,9.77,0.0,0.0826,91.74,48.4187,32.33,42.172,63.84,58.8441,286.5,78.7598,77.4401,NOT_SUITABLE
wheat,2017-04-01,2017-04-15,2017-04_Q1,121.37,-0.708,-0.039,1.087,1.345,5.42,0.0,0.0598,94.02,14.1243,7.89,34.7009,50.52,65.3638,387.09,85.0449,82.6768,NOT_SUITABLE
wheat,2017-04-16,2017-04-30,2017-04_Q2,121.37,1.427,0.587,1.401,1.448,42.32,7.88,0.5158,48.42,22.2943,10.23,36.4904,52.45,72.342,488.05,86.6012,82.4616,NOT_SUITABLE
wheat,2017-05-01,2017-05-15,2017-05_Q1,121.37,1.381,0.05,1.749,1.403,47.98,0.0,0.8588,14.12,31.7371,13.47,37.5511,62.15,77.2202,609.7,81.4816,81.3473,NOT_SUITABLE
wheat,2017-05-16,2017-05-31,2017-05_Q2,121.37,-0.56,0.004,1.69,1.37,27.78,0.0,0.7771,22.29,54.9603,21.28,46.338,88.16,80.121,704.48,78.3769,77.806,NOT_SUITABLE
wheat,2017-06-01,2017-06-15,2017-06_Q1,121.37,-1.023,-0.349,1.283,1.241,28.98,0.0,0.6826,31.74,61.6854,29.16,61.967,164.61,81.2688,786.0,65.4131,74.6116,NOT_SUITABLE
wheat,2017-06-16,2017-06-30,2017-06_Q2,121.37,-1.718,-0.415,0.086,1.134,17.44,0.0,0.4504,54.96,35.4132,20.93,66.3667,222.66,81.291,843.98,56.4107,72.6218,NOT_SUITABLE
wheat,2017-07-01,2017-07-15,2017-07_Q1,121.37,-0.864,-0.48,-0.292,0.774,18.11,0.0,0.3831,61.69,25.7542,19.52,75.3595,336.57,81.9181,912.11,42.172,74.1697,NOT_SUITABLE
wheat,2017-07-16,2017-07-31,2017-07_Q2,121.37,-0.043,-1.419,-0.459,1.09,38.18,0.0,0.6459,35.41,49.7135,45.94,82.0478,435.6,85.0607,995.66,34.7009,71.9233,NOT_SUITABLE
wheat,2017-08-01,2017-08-15,2017-08_Q1,121.37,0.142,-1.645,-0.895,1.228,56.26,0.0,0.7425,25.75,81.3038,115.94,87.74,547.55,87.4802,1042.93,36.4904,67.2232,NOT_SUITABLE
wheat,2017-08-16,2017-08-31,2017-08_Q2,121.37,0.196,-1.241,-0.686,1.01,46.47,0.0,0.5029,49.71,84.6773,155.79,89.4488,616.32,88.9391,1071.69,37.5511,62.7576,NOT_SUITABLE
wheat,2017-09-01,2017-09-15,2017-09_Q1,121.37,0.197,-0.492,-0.71,1.105,26.66,0.0,0.187,81.3,88.114,201.12,88.5777,621.39,89.0221,1033.77,46.338,56.7967,NOT_SUITABLE
wheat,2017-09-16,2017-09-30,2017-09_Q2,121.37,0.029,-0.261,-0.224,0.697,28.19,0.0,0.1532,84.68,91.8868,233.87,88.4164,621.32,89.4805,1002.79,61.967,59.6572,NOT_SUITABLE
wheat,2017-10-01,2017-10-15,2017-10_Q1,121.37,-0.44,-0.275,-0.362,0.617,27.13,0.0,0.1189,88.11,91.0274,230.5,86.311,575.53,87.9167,900.54,66.3667,58.8441,NOT_SUITABLE
wheat,2017-10-16,2017-10-31,2017-10_Q2,121.37,-0.65,-0.215,-0.989,0.496,20.65,0.0,0.0811,91.89,90.476,226.67,87.5615,560.06,88.6493,842.39,75.3595,65.3638,NOT_SUITABLE
wheat,2017-11-01,2017-11-15,2017-11_Q1,121.37,-0.786,-0.483,-1.204,0.501,22.72,0.0,0.0897,91.03,86.2397,189.77,87.1947,495.38,85.3519,712.85,82.0478,72.342,NOT_SUITABLE
wheat,2017-11-16,2017-11-30,2017-11_Q2,121.37,-0.812,-0.862,-1.04,0.323,23.86,0.0,0.0952,90.48,81.3375,160.78,88.2584,455.36,83.1833,619.99,87.74,77.2202,NOT_SUITABLE
wheat,2017-12-01,2017-12-15,2017-12_Q1,121.37,-0.233,-0.69,-0.655,0.134,30.28,0.0,0.1376,86.24,80.2217,155.27,89.7004,412.38,80.519,527.34,89.4488,80.121,NOT_SUITABLE
wheat,2017-12-16,2017-12-31,2017-12_Q2,121.37,0.726,-0.427,-0.356,-0.154,36.89,0.0,0.1866,81.34,90.174,172.62,91.2695,381.47,79.0015,459.21,88.5777,81.2688,NOT_SUITABLE
wheat,2018-01-01,2018-01-15,2018-01_Q1,121.37,1.026,-0.129,-0.161,-0.159,38.28,0.0,0.1978,80.22,97.2885,150.34,90.9117,325.0,78.7553,398.62,88.4164,81.291,NOT_SUITABLE
wheat,2018-01-16,2018-01-31,2018-01_Q2,121.37,-0.586,-0.12,-0.203,-0.357,18.81,0.0,0.0983,90.17,96.1527,121.96,90.8893,282.32,70.0983,313.97,86.311,81.9181,NOT_SUITABLE
wheat,2018-02-01,2018-02-15,2018-02_Q1,121.37,-1.051,0.071,-0.278,-0.517,4.19,0.0,0.0271,97.29,95.6293,106.77,81.4314,217.47,60.0064,255.92,87.5615,85.0607,NOT_SUITABLE
wheat,2018-02-16,2018-02-28,2018-02_Q2,121.37,-0.925,0.101,-0.462,-0.573,4.88,0.0,0.0385,96.15,87.1595,86.88,71.7684,164.63,55.7953,231.93,87.1947,87.4802,NOT_SUITABLE
wheat,2018-03-01,2018-03-15,2018-03_Q1,121.37,-0.727,0.017,-0.514,-0.584,4.88,0.0,0.0437,95.63,74.352,67.89,58.8954,114.96,57.6575,256.86,88.2584,88.9391,NOT_SUITABLE
wheat,2018-03-16,2018-03-31,2018-03_Q2,121.37,-0.031,-0.848,-0.596,-0.5,12.8,0.0,0.1284,87.16,87.3716,73.48,47.6043,77.74,60.8192,288.91,89.7004,89.0221,NOT_SUITABLE
wheat,2018-04-01,2018-04-15,2018-04_Q1,121.37,0.304,-0.934,-0.47,-0.418,23.42,0.0,0.2565,74.35,66.7842,42.8,49.5214,73.62,66.9018,389.37,91.2695,89.4805,NOT_SUITABLE
wheat,2018-04-16,2018-04-30,2018-04_Q2,121.37,-1.67,-1.086,-0.811,-0.908,10.62,0.0,0.1263,87.37,9.3565,4.27,23.053,31.65,69.5163,460.49,90.9117,87.9167,NOT_SUITABLE
wheat,2018-05-01,2018-05-15,2018-05_Q1,121.37,-0.357,-0.504,-0.377,-0.752,25.58,4.29,0.3322,66.78,10.7231,4.27,24.1185,38.45,72.6872,547.11,90.8893,88.6493,NOT_SUITABLE
wheat,2018-05-16,2018-05-31,2018-05_Q2,121.37,0.545,-0.799,-0.41,-0.786,41.34,0.0,0.9064,9.36,0.0,0.0,36.127,67.3,75.9031,626.77,81.4314,85.3519,NOT_SUITABLE
wheat,2018-06-01,2018-06-15,2018-06_Q1,121.37,-0.859,-0.798,-0.509,-0.71,32.0,0.76,0.8928,10.72,59.2944,26.55,56.6919,141.89,77.5227,729.77,71.7684,83.1833,NOT_SUITABLE
wheat,2018-06-16,2018-06-30,2018-06_Q2,121.37,-0.69,-1.122,-1.03,-0.649,33.7,0.09,1.0,0.0,47.1559,27.38,67.7426,211.17,80.3438,830.09,58.8954,80.519,NOT_SUITABLE
wheat,2018-07-01,2018-07-15,2018-07_Q1,121.37,-0.872,-1.454,-1.177,-0.708,17.46,0.0,0.4071,59.29,10.2045,7.64,72.8642,315.75,81.8032,912.54,47.6043,79.0015,NOT_SUITABLE
wheat,2018-07-16,2018-07-31,2018-07_Q2,121.37,-0.604,-0.56,-1.256,-0.783,30.59,0.0,0.5284,47.16,42.1913,39.92,81.6622,428.84,84.3281,993.73,49.5214,78.7553,NOT_SUITABLE
wheat,2018-08-01,2018-08-15,2018-08_Q1,121.37,0.509,-1.235,-1.03,-0.743,67.23,0.0,0.898,10.2,82.441,107.71,85.7397,508.66,87.2007,1042.03,23.053,70.0983,NOT_SUITABLE
