depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,17.97,10.86,7.11,3.56
5-15cm,21.97,14.0,7.96,7.96
15-30cm,25.23,16.46,8.77,13.16
30-60cm,27.1,17.91,9.19,27.58
60-100cm,27.56,18.17,9.39,37.57
