depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,17.01,10.04,6.97,3.48
5-15cm,20.62,12.85,7.77,7.77
15-30cm,25.76,16.99,8.77,13.15
30-60cm,28.16,18.81,9.35,28.04
60-100cm,28.65,19.14,9.52,38.06
