property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,79.0,80.94202898550724,87.05797101449275,92.0,94.0
soc,150.0,104.04347826086956,102.78260869565216,44.17391304347826,32.608695652173914
clay,212.05797101449275,264.768115942029,273.5797101449275,292.768115942029,304.2463768115942
sand,655.0,605.2318840579711,592.5942028985507,585.3478260869565,576.695652173913
silt,132.94202898550725,129.94202898550725,132.82608695652175,121.88405797101449,119.05797101449275
bdod,117.0,129.52173913043475,132.52173913043475,140.52173913043478,141.0
cec,202.6521739130435,181.231884057971,182.231884057971,181.28985507246375,176.1159420289855
