depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,25.31,15.52,9.78,4.89
5-15cm,27.24,17.22,10.02,10.02
15-30cm,30.41,19.9,10.5,15.76
30-60cm,33.01,22.12,10.89,32.68
60-100cm,32.79,21.88,10.91,43.64
