depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,17.71,10.18,7.53,3.76
5-15cm,21.8,13.46,8.35,8.35
15-30cm,25.32,16.21,9.11,13.67
30-60cm,26.58,17.12,9.46,28.38
60-100cm,26.55,17.11,9.44,37.75
