crop,period_start,period_end,label,AWC_mm,spei_1m,spei_3m,spei_6m,spei_12m,P_acum_mm,Storage_mm,WRSI_1m,deficit_1m,future_deficit_1m,future_deficit_1m_mm,future_deficit_3m,future_deficit_3m_mm,future_deficit_6m,future_deficit_6m_mm,past_deficit_3m,past_deficit_6m,suggestion
wheat,2016-12-16,2016-12-31,2016-12_Q2,92.83,1.793,0.273,0.283,1.376,18.39,0.0,0.0836,91.64,89.8073,174.81,81.8206,335.75,77.1031,475.17,92.7172,79.5594,NOT_SUITABLE
wheat,2017-01-01,2017-01-15,2017-01_Q1,92.83,0.137,-0.383,0.041,1.275,4.87,0.0,0.0237,97.63,67.8771,99.9,77.279,266.45,68.7803,371.05,94.0758,83.246,NOT_SUITABLE
wheat,2017-01-16,2017-01-31,2017-01_Q2,92.83,0.446,0.327,0.837,1.046,19.84,0.0,0.1019,89.81,75.3064,83.68,77.9408,229.84,64.7657,311.22,95.7016,86.9789,NOT_SUITABLE
wheat,2017-02-01,2017-02-15,2017-02_Q1,92.83,1.532,1.76,0.801,1.38,47.28,0.0,0.3212,67.88,81.8839,87.33,82.1093,220.89,64.3413,301.89,92.6962,87.0126,NOT_SUITABLE
wheat,2017-02-16,2017-02-28,2017-02_Q2,92.83,1.517,1.672,1.216,1.382,27.44,0.0,0.2469,75.31,73.8774,77.26,73.6766,183.61,59.6418,277.24,87.7855,88.4939,NOT_SUITABLE
wheat,2017-03-01,2017-03-15,2017-03_Q1,92.83,0.686,1.562,1.476,1.54,19.32,0.0,0.1812,81.88,87.0933,79.22,70.0906,158.51,57.3961,279.36,87.5094,89.8474,NOT_SUITABLE
wheat,2017-03-16,2017-03-31,2017-03_Q2,92.83,0.567,1.136,1.666,1.251,27.32,0.0,0.2612,73.88,87.0048,68.89,67.7026,139.42,56.8108,289.39,84.4446,89.3583,NOT_SUITABLE
wheat,2017-04-01,2017-04-15,2017-04_Q1,92.83,-0.236,1.314,1.255,1.149,11.74,0.0,0.1291,87.09,76.0982,54.35,53.7289,104.6,60.0296,346.99,81.8206,89.5877,NOT_SUITABLE
wheat,2017-04-16,2017-04-30,2017-04_Q2,92.83,-0.962,1.154,1.326,0.996,10.29,0.0,0.13,87.0,57.2283,37.45,43.8367,81.38,63.7707,405.28,77.279,89.6032,NOT_SUITABLE
wheat,2017-05-01,2017-05-15,2017-05_Q1,92.83,-0.177,-0.114,1.472,1.166,17.07,0.0,0.239,76.1,39.1112,24.94,40.4622,81.0,66.7191,491.28,77.9408,88.2407,NOT_SUITABLE
wheat,2017-05-16,2017-05-31,2017-05_Q2,92.83,0.02,-0.279,1.394,0.864,27.99,0.0,0.4277,57.23,53.9527,33.08,43.4216,93.63,72.0121,585.58,82.1093,86.0134,NOT_SUITABLE
wheat,2017-06-01,2017-06-15,2017-06_Q1,92.83,-0.515,-0.567,0.863,0.365,38.83,0.0,0.6089,39.11,42.5456,25.31,46.3784,120.85,76.6115,686.76,73.6766,83.0611,NOT_SUITABLE
wheat,2017-06-16,2017-06-30,2017-06_Q2,92.83,-1.153,-1.113,0.123,0.378,28.23,0.0,0.4605,53.95,18.4247,10.85,49.4194,149.97,78.5974,755.88,70.0906,79.7099,NOT_SUITABLE
wheat,2017-07-01,2017-07-15,2017-07_Q1,92.83,-0.423,-0.66,0.49,0.321,36.12,1.94,0.5745,42.55,39.9709,30.74,63.2294,242.39,80.0021,819.14,67.7026,77.1031,NOT_SUITABLE
wheat,2017-07-16,2017-07-31,2017-07_Q2,92.83,0.495,-0.24,0.364,0.691,48.04,0.0,0.8158,18.42,52.0816,49.7,71.9958,323.91,82.8492,888.98,53.7289,68.7803,NOT_SUITABLE
wheat,2017-08-01,2017-08-15,2017-08_Q1,92.83,-0.124,-0.467,-0.319,0.192,44.23,0.0,0.6003,39.97,52.1838,64.79,76.522,410.28,85.4647,932.48,43.8367,64.7657,NOT_SUITABLE
wheat,2017-08-16,2017-08-31,2017-08_Q2,92.83,-0.158,-0.592,-0.421,0.535,45.73,0.0,0.4792,52.08,59.9552,89.41,82.3293,491.95,85.7382,944.38,40.4622,64.3413,NOT_SUITABLE
wheat,2017-09-01,2017-09-15,2017-09_Q1,92.83,1.067,0.521,-0.16,0.711,59.37,0.0,0.4782,52.18,80.5675,146.85,89.0007,565.92,87.759,950.72,43.4216,59.6418,NOT_SUITABLE
wheat,2017-09-16,2017-09-30,2017-09_Q2,92.83,1.805,0.888,0.024,0.832,59.72,0.0,0.4004,59.96,89.9967,184.79,92.0486,605.91,89.4768,952.06,46.3784,57.3961,NOT_SUITABLE
wheat,2017-10-01,2017-10-15,2017-10_Q1,92.83,1.3,1.379,0.526,0.86,35.42,0.0,0.1943,80.57,86.4666,198.64,90.0399,576.75,89.8488,893.96,49.4194,56.8108,NOT_SUITABLE
wheat,2017-10-16,2017-10-31,2017-10_Q2,92.83,0.458,1.153,0.544,0.932,20.54,0.0,0.1,90.0,89.5795,217.75,90.6855,565.08,89.0311,834.32,63.2294,60.0296,NOT_SUITABLE
wheat,2017-11-01,2017-11-15,2017-11_Q1,92.83,0.31,1.257,0.588,1.222,31.09,0.0,0.1353,86.47,98.4678,220.43,94.1053,522.2,90.7293,758.07,71.9958,63.7707,NOT_SUITABLE
wheat,2017-11-16,2017-11-30,2017-11_Q2,92.83,-0.508,1.129,0.41,1.151,25.33,0.0,0.1042,89.58,96.9167,203.37,89.7803,452.43,87.0095,658.81,76.522,66.7191,NOT_SUITABLE
wheat,2017-12-01,2017-12-15,2017-12_Q1,92.83,-1.334,0.028,0.317,1.049,3.43,0.0,0.0153,98.47,84.3397,157.69,85.9947,384.8,84.1096,561.71,82.3293,72.0121,NOT_SUITABLE
wheat,2017-12-16,2017-12-31,2017-12_Q2,92.83,0.202,0.015,0.505,0.638,6.47,0.0,0.0308,96.92,84.5827,143.96,85.305,346.15,79.2878,472.88,89.0007,76.6115,NOT_SUITABLE
wheat,2018-01-01,2018-01-15,2018-01_Q1,92.83,1.761,0.561,1.221,0.927,29.28,0.0,0.1566,84.34,100.0,144.08,89.5035,317.2,76.0223,409.62,92.0486,78.5974,NOT_SUITABLE
wheat,2018-01-16,2018-01-31,2018-01_Q2,92.83,1.181,0.876,1.185,0.829,26.24,0.0,0.1542,84.58,84.8335,105.1,85.7479,269.24,71.6563,354.82,90.0399,80.0021,NOT_SUITABLE
wheat,2018-02-01,2018-02-15,2018-02_Q1,92.83,-0.377,0.274,1.192,0.425,0.0,0.0,0.0,100.0,71.3206,83.03,84.0537,235.88,61.7376,291.44,90.6855,82.8492,NOT_SUITABLE
wheat,2018-02-16,2018-02-28,2018-02_Q2,92.83,0.629,1.12,1.369,0.565,18.79,0.0,0.1517,84.83,86.9286,97.09,81.4956,206.38,62.3103,284.59,94.1053,85.4647,NOT_SUITABLE
wheat,2018-03-01,2018-03-15,2018-03_Q1,92.83,0.845,1.047,0.993,0.483,33.39,0.0,0.2868,71.32,95.9424,90.09,80.2815,176.9,65.8789,311.16,89.7803,85.7382,NOT_SUITABLE
wheat,2018-03-16,2018-03-31,2018-03_Q2,92.83,-1.223,0.363,0.266,0.269,14.6,0.0,0.1307,86.93,85.5109,67.04,66.4792,126.73,64.2231,314.52,85.9947,87.759,NOT_SUITABLE
wheat,2018-04-01,2018-04-15,2018-04_Q1,92.83,-1.166,-0.713,-0.12,0.383,3.81,0.0,0.0406,95.94,89.2613,62.76,50.1142,92.42,69.7947,396.05,85.305,89.4768,NOT_SUITABLE
wheat,2018-04-16,2018-04-30,2018-04_Q2,92.83,-1.075,-1.089,-0.171,0.285,11.36,0.0,0.1449,85.51,66.8986,42.24,47.2353,85.58,70.3023,443.22,89.5035,89.8488,NOT_SUITABLE
wheat,2018-05-01,2018-05-15,2018-05_Q1,92.83,-1.799,-1.802,-0.57,0.012,7.55,0.0,0.1074,89.26,42.8466,24.06,29.0225,55.56,70.6305,500.29,85.7479,89.0311,NOT_SUITABLE
wheat,2018-05-16,2018-05-31,2018-05_Q2,92.83,-0.726,-1.576,-0.12,0.056,20.9,0.0,0.331,66.9,35.5401,17.44,38.4351,78.21,74.9583,578.19,84.0537,90.7293,NOT_SUITABLE
wheat,2018-06-01,2018-06-15,2018-06_Q1,92.83,-0.739,-1.362,-0.581,-0.132,32.09,0.0,0.5715,42.85,9.6665,5.6,53.2834,134.26,78.7223,687.86,81.4956,87.0095,NOT_SUITABLE
wheat,2018-06-16,2018-06-30,2018-06_Q2,92.83,-0.527,-1.157,-0.597,0.037,31.64,0.0,0.6446,35.54,37.5558,25.9,62.7852,187.79,82.2366,784.66,80.2815,84.1096,NOT_SUITABLE
wheat,2018-07-01,2018-07-15,2018-07_Q1,92.83,0.963,-0.181,-0.656,0.264,63.51,11.16,0.9033,9.67,33.4925,25.9,79.2697,303.63,85.4958,871.42,66.4792,79.2878,NOT_SUITABLE
wheat,2018-07-16,2018-07-31,2018-07_Q2,92.83,-0.045,-0.906,-1.218,-0.038,43.06,0.0,0.6244,37.56,40.8077,34.87,79.6048,357.64,87.2081,931.81,50.1142,76.0223,NOT_SUITABLE
wheat,2018-08-01,2018-08-15,2018-08_Q1,92.83,-0.235,0.058,-0.389,0.386,43.63,3.36,0.6651,33.49,88.0624,102.76,86.0398,444.73,91.2021,999.42,47.2353,71.6563,NOT_SUITABLE
wheat,2018-08-16,2018-08-31,2018-08_Q2,92.83,0.493,-0.381,-1.302,0.233,50.58,0.0,0.5919,40.81,87.788,127.02,88.0463,499.98,92.2779,1028.88,29.0225,61.7376,NOT_SUITABLE
wheat,2018-09-01,2018-09-15,2018-09_Q1,92.83,-1.278,-0.275,-1.271,-0.315,10.57,0.0,0.1194,88.06,92.5674,174.98,89.0304,553.6,90.2976,990.51,38.4351,62.3103,NOT_SUITABLE
wheat,2018-09-16,2018-09-30,2018-09_Q2,92.83,-0.588,-0.606,-1.255,-0.367,17.67,0.0,0.1221,87.79,89.3305,195.75,91.1183,596.87,90.8156,977.43,53.2834,65.8789,NOT_SUITABLE
wheat,2018-10-01,2018-10-15,2018-10_Q1,92.83,-0.623,-1.204,-1.142,-0.514,14.05,0.0,0.0743,92.57,79.079,167.0,89.2442,567.79,88.9551,884.97,62.7852,64.2231,NOT_SUITABLE
wheat,2018-10-16,2018-10-31,2018-10_Q2,92.83,0.397,-0.179,-0.474,-0.16,23.38,0.0,0.1067,89.33,86.8505,177.21,92.7246,574.16,89.3997,829.88,79.2697,69.7947,NOT_SUITABLE
