depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,30.87,18.46,12.4,6.2
5-15cm,26.22,16.26,9.96,9.96
15-30cm,30.46,20.03,10.43,15.65
30-60cm,37.19,25.7,11.48,34.45
60-100cm,37.12,25.66,11.46,45.83
