crop,period_start,period_end,label,AWC_mm,spei_1m,spei_3m,spei_6m,spei_12m,P_acum_mm,Storage_mm,WRSI_1m,deficit_1m,future_deficit_1m,future_deficit_1m_mm,future_deficit_3m,future_deficit_3m_mm,future_deficit_6m,future_deficit_6m_mm,past_deficit_3m,past_deficit_6m,suggestion
wheat,2016-12-16,2016-12-31,2016-12_Q2,94.42,0.841,0.049,0.887,1.24,42.31,0.0,0.1893,81.07,76.8176,143.45,82.6394,356.01,78.6101,484.78,81.5199,72.9995,NOT_SUITABLE
wheat,2017-01-01,2017-01-15,2017-01_Q1,94.42,-0.052,0.422,0.002,1.212,13.99,0.0,0.069,93.1,56.4314,85.34,79.7256,294.1,75.0531,413.01,88.1112,76.5912,NOT_SUITABLE
wheat,2017-01-16,2017-01-31,2017-01_Q2,94.42,1.092,0.804,0.876,1.382,43.29,0.0,0.2318,76.82,81.8144,101.67,85.8272,274.93,75.5124,378.09,87.9153,81.0087,NOT_SUITABLE
wheat,2017-02-01,2017-02-15,2017-02_Q1,94.42,1.505,1.24,1.168,1.433,65.89,0.0,0.4357,56.43,92.6754,112.61,92.0101,262.56,70.6777,342.87,84.5372,80.9761,NOT_SUITABLE
wheat,2017-02-16,2017-02-28,2017-02_Q2,94.42,0.94,1.207,1.206,1.428,22.6,0.0,0.1819,81.81,92.5706,110.89,83.1497,213.13,70.1826,334.82,79.3228,82.2328,NOT_SUITABLE
wheat,2017-03-01,2017-03-15,2017-03_Q1,94.42,-0.741,1.013,1.14,1.267,8.9,0.0,0.0732,92.68,100.0,96.15,76.5787,167.57,68.4886,342.1,79.756,82.3424,NOT_SUITABLE
wheat,2017-03-16,2017-03-31,2017-03_Q2,94.42,-1.246,0.178,0.342,1.136,8.9,0.0,0.0743,92.57,81.7737,62.36,69.272,128.77,69.8798,365.17,81.325,81.434,NOT_SUITABLE
wheat,2017-04-01,2017-04-15,2017-04_Q1,94.42,-1.318,0.194,0.404,1.042,0.0,0.0,0.0,100.0,79.4695,53.8,65.5512,118.91,71.3029,429.48,82.6394,85.9057,NOT_SUITABLE
wheat,2017-04-16,2017-04-30,2017-04_Q2,94.42,-0.127,-0.464,0.312,1.053,13.9,0.0,0.1823,81.77,66.1622,39.87,57.1937,103.16,75.3837,502.26,79.7256,84.8837,NOT_SUITABLE
wheat,2017-05-01,2017-05-15,2017-05_Q1,94.42,-0.486,-1.076,0.14,0.875,13.9,0.0,0.2053,79.47,32.0484,17.62,40.2047,80.31,77.4815,585.35,85.8272,84.9782,NOT_SUITABLE
wheat,2017-05-16,2017-05-31,2017-05_Q2,94.42,-1.171,-1.039,0.14,0.862,20.39,0.0,0.3384,66.16,53.7552,26.54,55.1269,121.7,79.4625,656.52,92.0101,83.5533,NOT_SUITABLE
wheat,2017-06-01,2017-06-15,2017-06_Q1,94.42,0.032,-0.973,-0.215,0.199,37.35,0.0,0.6795,32.05,80.8616,47.49,62.1816,174.53,82.795,744.89,83.1497,80.856,NOT_SUITABLE
wheat,2017-06-16,2017-06-30,2017-06_Q2,94.42,-1.408,-1.196,-0.55,0.225,22.83,0.0,0.4624,53.76,51.9541,36.75,70.2153,236.4,81.365,780.77,76.5787,79.8289,NOT_SUITABLE
wheat,2017-07-01,2017-07-15,2017-07_Q1,94.42,-0.976,-1.343,-0.43,-0.259,11.24,0.0,0.1914,80.86,17.6708,15.21,73.7817,310.57,82.3308,839.84,69.272,78.6101,NOT_SUITABLE
