period_start,period_end,label,precip_total_mm,precip_rainy_days,precip_max_daily_mm
2016-01-01,2016-01-15,2016-01_Q1,7.52,3,3.38
2016-01-16,2016-01-31,2016-01_Q2,29.45,4,11.95
2016-02-01,2016-02-15,2016-02_Q1,2.99,1,2.99
2016-02-16,2016-02-29,2016-02_Q2,0.82,0,0.82
2016-03-01,2016-03-15,2016-03_Q1,14.4,1,14.4
2016-03-16,2016-03-31,2016-03_Q2,11.93,1,11.93
2016-04-01,2016-04-15,2016-04_Q1,0.0,0,0.0
2016-04-16,2016-04-30,2016-04_Q2,14.85,3,5.5
2016-05-01,2016-05-15,2016-05_Q1,16.23,3,8.7
2016-05-16,2016-05-31,2016-05_Q2,37.18,3,18.59
2016-06-01,2016-06-15,2016-06_Q1,13.5,1,13.5
2016-06-16,2016-06-30,2016-06_Q2,26.12,1,26.12
2016-07-01,2016-07-15,2016-07_Q1,60.93,3,34.26
2016-07-16,2016-07-31,2016-07_Q2,0.0,0,0.0
2016-08-01,2016-08-15,2016-08_Q1,10.34,1,10.34
2016-08-16,2016-08-31,2016-08_Q2,32.11,3,16.06
2016-09-01,2016-09-15,2016-09_Q1,44.17,1,44.17
2016-09-16,2016-09-30,2016-09_Q2,44.9,2,33.03
2016-10-01,2016-10-15,2016-10_Q1,0.0,0,0.0
2016-10-16,2016-10-31,2016-10_Q2,54.03,4,24.51
2016-11-01,2016-11-15,2016-11_Q1,11.02,1,11.02
2016-11-16,2016-11-30,2016-11_Q2,4.86,1,4.86
2016-12-01,2016-12-15,2016-12_Q1,13.4,4,4.77
2016-12-16,2016-12-31,2016-12_Q2,20.68,3,12.79
2017-01-01,2017-01-15,2017-01_Q1,11.69,2,6.45
2017-01-16,2017-01-31,2017-01_Q2,14.05,2,8.12
2017-02-01,2017-02-15,2017-02_Q1,21.14,3,8.97
2017-02-16,2017-02-28,2017-02_Q2,0.0,0,0.0
2017-03-01,2017-03-15,2017-03_Q1,10.41,1,10.41
2017-03-16,2017-03-31,2017-03_Q2,5.22,1,5.22
2017-04-01,2017-04-15,2017-04_Q1,0.0,0,0.0
2017-04-16,2017-04-30,2017-04_Q2,38.48,2,20.66
2017-05-01,2017-05-15,2017-05_Q1,0.0,0,0.0
2017-05-16,2017-05-31,2017-05_Q2,56.33,4,19.88
2017-06-01,2017-06-15,2017-06_Q1,9.83,2,5.34
2017-06-16,2017-06-30,2017-06_Q2,3.54,1,3.54
2017-07-01,2017-07-15,2017-07_Q1,0.0,0,0.0
2017-07-16,2017-07-31,2017-07_Q2,43.66,2,22.35
2017-08-01,2017-08-15,2017-08_Q1,37.96,3,16.28
2017-08-16,2017-08-31,2017-08_Q2,18.88,1,18.88
2017-09-01,2017-09-15,2017-09_Q1,30.82,3,13.3
2017-09-16,2017-09-30,2017-09_Q2,0.0,0,0.0
2017-10-01,2017-10-15,2017-10_Q1,0.0,0,0.0
2017-10-16,2017-10-31,2017-10_Q2,45.23,3,19.01
2017-11-01,2017-11-15,2017-11_Q1,20.78,1,20.78
2017-11-16,2017-11-30,2017-11_Q2,28.98,3,18.81
2017-12-01,2017-12-15,2017-12_Q1,4.63,2,3.02
2017-12-16,2017-12-31,2017-12_Q2,12.24,4,3.58
2018-01-01,2018-01-15,2018-01_Q1,10.74,1,10.74
2018-01-16,2018-01-31,2018-01_Q2,3.87,2,1.93
2018-02-01,2018-02-15,2018-02_Q1,0.0,0,0.0
2018-02-16,2018-02-28,2018-02_Q2,8.86,1,8.86
2018-03-01,2018-03-15,2018-03_Q1,0.0,0,0.0
2018-03-16,2018-03-31,2018-03_Q2,12.58,1,12.58
2018-04-01,2018-04-15,2018-04_Q1,0.0,0,0.0
2018-04-16,2018-04-30,2018-04_Q2,11.98,2,7.08
2018-05-01,2018-05-15,2018-05_Q1,29.69,4,15.62
2018-05-16,2018-05-31,2018-05_Q2,15.2,1,15.2
2018-06-01,2018-06-15,2018-06_Q1,28.42,3,19.08
2018-06-16,2018-06-30,2018-06_Q2,14.16,2,7.41
2018-07-01,2018-07-15,2018-07_Q1,14.98,1,14.98
2018-07-16,2018-07-31,2018-07_Q2,24.19,1,24.19
2018-08-01,2018-08-15,2018-08_Q1,38.57,3,20.68
2018-08-16,2018-08-31,2018-08_Q2,20.17,5,6.28
2018-09-01,2018-09-15,2018-09_Q1,10.98,1,10.98
2018-09-16,2018-09-30,2018-09_Q2,0.0,0,0.0
2018-10-01,2018-10-15,2018-10_Q1,22.77,4,10.66
2018-10-16,2018-10-31,2018-10_Q2,10.01,1,10.01
2018-11-01,2018-11-15,2018-11_Q1,23.73,4,8.75
2018-11-16,2018-11-30,2018-11_Q2,8.49,3,3.73
2018-12-01,2018-12-15,2018-12_Q1,39.2,4,27.02
2018-12-16,2018-12-31,2018-12_Q2,8.69,2,4.45
2019-01-01,2019-01-15,2019-01_Q1,0.0,0,0.0
2019-01-16,2019-01-31,2019-01_Q2,13.38,4,6.65
2019-02-01,2019-02-15,2019-02_Q1,13.85,2,12.36
2019-02-16,2019-02-28,2019-02_Q2,0.0,0,0.0
2019-03-01,2019-03-15,2019-03_Q1,6.96,3,3.27
2019-03-16,2019-03-31,2019-03_Q2,6.46,3,2.79
2019-04-01,2019-04-15,2019-04_Q1,0.0,0,0.0
2019-04-16,2019-04-30,2019-04_Q2,14.01,3,7.57
2019-05-01,2019-05-15,2019-05_Q1,31.87,1,31.87
2019-05-16,2019-05-31,2019-05_Q2,24.71,3,13.05
2019-06-01,2019-06-15,2019-06_Q1,54.95,5,36.48
2019-06-16,2019-06-30,2019-06_Q2,0.0,0,0.0
2019-07-01,2019-07-15,2019-07_Q1,17.47,2,14.31
2019-07-16,2019-07-31,2019-07_Q2,21.72,2,15.59
2019-08-01,2019-08-15,2019-08_Q1,31.97,1,31.97
2019-08-16,2019-08-31,2019-08_Q2,8.67,1,8.67
2019-09-01,2019-09-15,2019-09_Q1,15.51,3,9.52
2019-09-16,2019-09-30,2019-09_Q2,13.78,3,8.27
2019-10-01,2019-10-15,2019-10_Q1,9.91,1,9.91
2019-10-16,2019-10-31,2019-10_Q2,8.84,1,8.84
2019-11-01,2019-11-15,2019-11_Q1,17.75,2,10.48
2019-11-16,2019-11-30,2019-11_Q2,6.22,1,2.76
2019-12-01,2019-12-15,2019-12_Q1,2.12,1,2.12
2019-12-16,2019-12-31,2019-12_Q2,7.92,3,3.87
2020-01-01,2020-01-15,2020-01_Q1,5.66,1,5.66
2020-01-16,2020-01-31,2020-01_Q2,33.72,4,15.98
2020-02-01,2020-02-15,2020-02_Q1,30.44,2,20.29
2020-02-16,2020-02-29,2020-02_Q2,0.0,0,0.0
2020-03-01,2020-03-15,2020-03_Q1,12.37,1,12.37
2020-03-16,2020-03-31,2020-03_Q2,8.7,4,2.9
2020-04-01,2020-04-15,2020-04_Q1,14.94,2,12.54
2020-04-16,2020-04-30,2020-04_Q2,35.02,5,24.44
2020-05-01,2020-05-15,2020-05_Q1,17.99,1,17.99
2020-05-16,2020-05-31,2020-05_Q2,25.5,2,21.42
2020-06-01,2020-06-15,2020-06_Q1,23.11,5,8.53
2020-06-16,2020-06-30,2020-06_Q2,9.28,1,9.28
2020-07-01,2020-07-15,2020-07_Q1,7.93,1,7.93
2020-07-16,2020-07-31,2020-07_Q2,13.71,3,6.42
2020-08-01,2020-08-15,2020-08_Q1,37.59,4,13.4
2020-08-16,2020-08-31,2020-08_Q2,16.34,2,8.17
2020-09-01,2020-09-15,2020-09_Q1,26.0,4,11.09
2020-09-16,2020-09-30,2020-09_Q2,35.28,4,16.98
2020-10-01,2020-10-15,2020-10_Q1,33.63,3,25.95
