crop,period_start,period_end,label,AWC_mm,spei_1m,spei_3m,spei_6m,spei_12m,P_acum_mm,Storage_mm,WRSI_1m,deficit_1m,future_deficit_1m,future_deficit_1m_mm,future_deficit_3m,future_deficit_3m_mm,future_deficit_6m,future_deficit_6m_mm,past_deficit_3m,past_deficit_6m,suggestion
wheat,2016-12-16,2016-12-31,2016-12_Q2,80.11,2.201,-0.04,0.251,1.532,9.39,0.0,0.041,95.9,81.3448,163.52,75.8538,315.84,72.7706,436.9,94.6942,82.461,NOT_SUITABLE
wheat,2017-01-01,2017-01-15,2017-01_Q1,80.11,0.79,-0.385,-0.016,1.455,4.91,0.0,0.0231,97.69,67.459,101.21,70.7838,243.58,63.6937,328.78,96.6653,85.3519,NOT_SUITABLE
wheat,2017-01-16,2017-01-31,2017-01_Q2,80.11,1.114,1.213,0.833,1.455,37.5,0.0,0.1866,81.34,67.706,75.64,72.8814,210.75,62.6445,282.96,97.8743,88.3799,NOT_SUITABLE
wheat,2017-02-01,2017-02-15,2017-02_Q1,80.11,1.682,1.865,0.662,1.581,48.82,0.0,0.3254,67.46,51.3192,54.52,69.8469,180.22,57.8553,251.97,92.6884,88.1482,NOT_SUITABLE
wheat,2017-02-16,2017-02-28,2017-02_Q2,80.11,1.776,1.81,1.535,1.681,36.08,0.0,0.3229,67.71,73.9871,76.68,71.8465,167.48,56.1365,239.9,90.0916,90.6783,NOT_SUITABLE
wheat,2017-03-01,2017-03-15,2017-03_Q1,80.11,1.539,1.728,1.74,1.791,51.72,0.0,0.4868,51.32,100.0,87.85,74.8683,155.09,53.2761,241.01,84.6798,89.7749,NOT_SUITABLE
wheat,2017-03-16,2017-03-31,2017-03_Q2,80.11,0.441,1.466,1.703,1.63,26.96,0.0,0.2601,73.99,79.1625,58.43,65.7934,121.06,55.7703,266.52,77.5178,88.0646,NOT_SUITABLE
wheat,2017-04-01,2017-04-15,2017-04_Q1,80.11,-0.627,1.392,1.396,1.411,0.0,0.0,0.0,100.0,59.1981,37.84,49.514,85.2,59.0311,330.94,75.8538,89.4419,NOT_SUITABLE
wheat,2017-04-16,2017-04-30,2017-04_Q2,80.11,-0.78,1.183,1.559,1.322,15.38,0.0,0.2084,79.16,58.1599,32.37,44.4292,72.2,65.9396,414.88,70.7838,89.4073,NOT_SUITABLE
wheat,2017-05-01,2017-05-15,2017-05_Q1,80.11,-0.276,0.619,1.635,1.364,26.08,0.0,0.408,59.2,53.0844,29.4,40.4248,71.76,70.275,526.55,72.8814,87.0846,NOT_SUITABLE
wheat,2017-05-16,2017-05-31,2017-05_Q2,80.11,-0.348,-0.368,1.571,1.197,23.29,0.0,0.4184,58.16,55.4891,30.26,37.2818,72.41,74.4583,625.48,69.8469,84.1525,NOT_SUITABLE
wheat,2017-06-01,2017-06-15,2017-06_Q1,80.11,-1.144,-1.239,1.213,0.65,25.98,0.0,0.4692,53.08,34.0375,17.96,35.0369,85.92,78.4752,733.43,71.8465,80.818,NOT_SUITABLE
wheat,2017-06-16,2017-06-30,2017-06_Q2,80.11,-1.672,-1.561,0.559,0.719,24.27,0.0,0.4451,55.49,18.2963,9.57,49.4951,145.46,81.1218,817.7,74.8683,76.7061,NOT_SUITABLE
