property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,78.19767441860465,80.0,86.0,89.19767441860466,89.0
soc,113.07058823529414,73.52941176470588,76.04705882352941,37.71764705882353,44.070588235294125
clay,171.41860465116278,209.6046511627907,255.3953488372093,320.59302325581393,342.6162790697675
sand,733.7790697674419,696.5930232558139,657.1976744186047,593.0,578.186046511628
silt,94.80232558139535,93.80232558139535,86.80232558139535,86.6046511627907,80.0
bdod,115.7529411764706,123.0,135.0,145.0,146.24705882352941
cec,174.80232558139537,183.19767441860466,179.39534883720933,184.7906976744186,197.593023255814
