depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,15.29,8.7,6.59,3.29
5-15cm,16.0,9.39,6.61,6.61
15-30cm,27.19,18.28,8.91,13.36
30-60cm,38.08,26.87,11.21,33.62
60-100cm,35.76,24.88,10.88,43.5
