depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,30.64,19.82,10.82,5.41
5-15cm,30.79,19.99,10.8,10.8
15-30cm,34.3,22.92,11.37,17.06
30-60cm,35.99,24.44,11.55,34.65
60-100cm,36.33,24.7,11.62,46.5
