depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,18.59,10.84,7.75,3.88
5-15cm,23.32,14.6,8.71,8.71
15-30cm,24.16,15.45,8.71,13.07
30-60cm,26.13,16.95,9.18,27.54
60-100cm,28.27,18.63,9.64,38.56
