depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,28.57,18.15,10.42,5.21
5-15cm,29.68,19.22,10.46,10.46
15-30cm,33.49,22.47,11.02,16.53
30-60cm,33.79,22.75,11.04,33.12
60-100cm,34.63,23.37,11.26,45.02
