depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,25.11,16.27,8.84,4.42
5-15cm,26.95,17.73,9.22,9.22
15-30cm,29.12,19.44,9.68,14.51
30-60cm,32.56,22.13,10.43,31.3
60-100cm,34.0,23.34,10.66,42.64
