depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,26.06,16.15,9.92,4.96
5-15cm,27.95,17.68,10.27,10.27
15-30cm,30.4,20.07,10.33,15.5
30-60cm,31.72,21.27,10.45,31.36
60-100cm,33.98,23.08,10.9,43.59
