depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,33.27,21.9,11.36,5.68
5-15cm,33.6,22.33,11.26,11.26
15-30cm,33.74,22.52,11.22,16.83
30-60cm,36.26,24.66,11.6,34.79
60-100cm,36.29,24.66,11.64,46.55
