depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,25.49,16.57,8.92,4.46
5-15cm,26.24,17.23,9.01,9.01
15-30cm,29.4,19.75,9.65,14.48
30-60cm,30.65,20.76,9.89,29.67
60-100cm,32.82,22.45,10.37,41.48
