depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,36.71,23.48,13.22,6.61
5-15cm,34.59,22.21,12.38,12.38
15-30cm,37.09,24.93,12.16,18.24
30-60cm,37.1,25.15,11.95,35.86
60-100cm,36.81,24.92,11.89,47.56
