depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.35,23.45,15.9,7.95
5-15cm,39.52,23.4,16.12,16.12
15-30cm,37.91,23.66,14.24,21.36
30-60cm,38.51,24.87,13.63,40.9
60-100cm,38.03,24.35,13.67,54.7
