depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,38.08,23.49,14.58,7.29
5-15cm,37.3,23.02,14.28,14.28
15-30cm,37.52,23.82,13.7,20.55
30-60cm,36.48,22.92,13.56,40.69
60-100cm,36.71,23.27,13.44,53.76
