depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,38.9,24.52,14.39,7.19
5-15cm,38.26,24.09,14.16,14.16
15-30cm,38.31,24.68,13.63,20.45
30-60cm,39.0,25.69,13.32,39.95
60-100cm,39.62,26.43,13.19,52.76
