property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,59.0,59.0,59.0,59.45783132530121,57.409638554216876
soc,173.10843373493978,180.27710843373498,114.30120481927712,83.00000000000001,65.87951807228917
clay,171.25301204819277,184.24096385542168,278.1807228915663,420.1204819277109,470.2048192771085
sand,621.2289156626507,608.4939759036146,535.277108433735,423.3614457831325,385.1204819277109
silt,207.51807228915666,207.25301204819283,186.3493975903615,156.72289156626508,145.13253012048193
bdod,129.1084337349398,133.12048192771087,137.2530120481928,139.57831325301208,139.38554216867473
cec,173.92771084337355,141.27710843373495,129.67469879518072,118.15662650602412,115.3855421686747
