depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.35,24.92,14.43,7.22
5-15cm,38.59,24.36,14.22,14.22
15-30cm,38.09,24.19,13.9,20.85
30-60cm,36.84,23.06,13.78,41.35
60-100cm,35.9,22.15,13.76,55.02
