depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.55,25.59,13.96,6.98
5-15cm,39.79,26.2,13.59,13.59
15-30cm,39.29,25.91,13.38,20.07
30-60cm,39.62,26.48,13.14,39.41
60-100cm,39.59,26.33,13.26,53.04
