depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,41.17,28.23,12.94,6.47
5-15cm,39.63,26.96,12.67,12.67
15-30cm,36.69,23.74,12.95,19.43
30-60cm,36.38,23.34,13.03,39.1
60-100cm,36.33,23.54,12.79,51.17
