depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.28,24.96,14.32,7.16
5-15cm,38.7,24.47,14.23,14.23
15-30cm,39.27,25.65,13.62,20.43
30-60cm,38.55,24.76,13.79,41.38
60-100cm,36.91,23.04,13.87,55.49
