crop,period_start,period_end,label,AWC_mm,spei_1m,spei_3m,spei_6m,spei_12m,P_acum_mm,Storage_mm,WRSI_1m,deficit_1m,future_deficit_1m,future_deficit_1m_mm,future_deficit_3m,future_deficit_3m_mm,future_deficit_6m,future_deficit_6m_mm,past_deficit_3m,past_deficit_6m,suggestion
sugarcane,2016-12-16,2016-12-31,2016-12_Q2,136.48,2.023,1.119,1.018,0.291,120.27,0.0,0.7436,25.64,49.8632,78.3,38.3897,179.77,26.9659,266.42,18.596,40.452,HIGH
sugarcane,2017-01-01,2017-01-15,2017-01_Q1,136.48,0.629,0.986,0.96,0.246,112.48,0.0,0.7174,28.26,73.1991,110.75,33.0393,157.56,32.9437,329.03,17.6717,38.9023,NOT_SUITABLE
sugarcane,2017-01-16,2017-01-31,2017-01_Q2,136.48,0.48,1.093,0.953,0.318,78.73,0.0,0.5014,49.86,69.6718,101.47,20.9058,101.47,33.8135,341.22,20.2186,35.0014,NOT_SUITABLE
sugarcane,2017-02-01,2017-02-15,2017-02_Q1,136.48,-0.661,0.516,0.985,0.392,40.55,0.0,0.268,73.2,30.0828,46.81,9.3527,46.81,33.87,346.29,31.9679,34.6355,HIGH
sugarcane,2017-02-16,2017-02-28,2017-02_Q2,136.48,-0.889,0.465,0.73,0.354,44.17,0.0,0.3033,69.67,0.0,0.0,1.6473,8.49,34.8307,360.66,44.2013,32.6329,HIGH
sugarcane,2017-03-01,2017-03-15,2017-03_Q1,136.48,0.549,0.383,0.787,0.477,128.89,20.09,0.6992,30.08,0.0,0.0,8.3198,43.08,39.2113,406.21,47.6396,34.0056,HIGH
sugarcane,2017-03-16,2017-03-31,2017-03_Q2,136.48,1.322,0.615,0.962,0.743,197.87,32.26,1.0,0.0,0.0,0.0,16.6728,86.65,41.076,425.52,43.5341,30.5952,HIGH
sugarcane,2017-04-01,2017-04-15,2017-04_Q1,136.48,0.575,0.497,0.703,0.702,159.63,9.74,1.0,0.0,0.0,0.0,32.8564,171.47,45.2746,467.62,38.3897,27.7425,HIGH
sugarcane,2017-04-16,2017-04-30,2017-04_Q2,136.48,0.656,0.795,1.294,1.06,167.09,25.23,1.0,0.0,4.8306,8.49,45.7753,239.75,45.8093,471.61,33.0393,26.5413,HIGH
sugarcane,2017-05-01,2017-05-15,2017-05_Q1,136.48,1.516,1.329,1.395,1.289,215.1,49.92,1.0,0.0,24.9167,43.08,57.3813,299.48,46.1431,471.61,20.9058,26.4373,NOT_SUITABLE
sugarcane,2017-05-16,2017-05-31,2017-05_Q2,136.48,0.375,1.15,1.18,0.972,142.08,0.0,0.9517,4.83,46.0328,78.16,67.7338,352.16,51.8322,525.78,9.3527,26.3168,NOT_SUITABLE
sugarcane,2017-06-01,2017-06-15,2017-06_Q1,136.48,-1.211,0.68,0.888,1.42,79.89,0.0,0.7508,24.92,73.7615,128.39,70.0808,363.13,54.4556,551.38,1.6473,23.4439,NOT_SUITABLE
sugarcane,2017-06-16,2017-06-30,2017-06_Q2,136.48,0.329,0.424,0.924,1.525,91.63,0.0,0.5397,46.03,85.9338,153.1,65.6444,338.87,52.8214,533.77,8.3198,24.9563,NOT_SUITABLE
sugarcane,2017-07-01,2017-07-15,2017-07_Q1,136.48,-0.237,0.523,0.816,1.415,45.67,0.0,0.2624,73.76,73.1664,128.02,57.9574,296.15,46.0289,460.37,16.6728,26.9659,NOT_SUITABLE
sugarcane,2017-07-16,2017-07-31,2017-07_Q2,136.48,-1.259,-0.069,0.675,1.436,25.06,0.0,0.1407,85.93,70.3044,120.91,45.8444,231.87,42.8995,424.7,32.8564,32.9437,NOT_SUITABLE
sugarcane,2017-08-01,2017-08-15,2017-08_Q1,136.48,0.275,-0.629,0.849,1.449,46.95,0.0,0.2683,73.17,63.1012,106.73,34.4157,172.13,41.8169,408.91,45.7753,33.8135,NOT_SUITABLE
sugarcane,2017-08-16,2017-08-31,2017-08_Q2,136.48,0.112,0.016,0.865,1.319,51.07,0.0,0.297,70.3,39.0545,64.86,35.1119,173.62,39.0682,377.26,57.3813,33.87,HIGH
sugarcane,2017-09-01,2017-09-15,2017-09_Q1,136.48,0.526,0.011,0.554,1.141,62.41,0.0,0.369,63.1,36.7976,61.41,38.0781,188.25,43.1354,417.85,67.7338,34.8307,HIGH
sugarcane,2017-09-16,2017-09-30,2017-09_Q2,136.48,0.7,0.056,0.308,1.111,101.22,0.0,0.6095,39.05,27.4853,46.09,39.4299,194.9,42.1431,409.51,70.0808,39.2113,HIGH
sugarcane,2017-10-01,2017-10-15,2017-10_Q1,136.48,-0.257,-0.072,0.09,0.784,105.47,0.0,0.632,36.8,2.4341,4.0,33.5689,164.21,37.8949,367.42,65.6444,41.076,HIGH
sugarcane,2017-10-16,2017-10-31,2017-10_Q2,136.48,-0.585,0.012,-0.06,0.73,121.61,0.0,0.7251,27.49,38.9967,62.66,39.8236,192.84,39.9894,386.99,57.9574,45.2746,HIGH
sugarcane,2017-11-01,2017-11-15,2017-11_Q1,136.48,0.637,0.257,-0.209,0.645,166.49,6.35,0.9757,2.43,75.2004,122.84,49.5657,236.78,39.7302,386.99,45.8444,45.8093,NOT_SUITABLE
sugarcane,2017-11-16,2017-11-30,2017-11_Q2,136.48,-0.58,-0.201,-0.155,0.437,98.02,0.0,0.61,39.0,51.9224,86.15,43.22,203.65,33.0816,324.33,34.4157,46.1431,NOT_SUITABLE
sugarcane,2017-12-01,2017-12-15,2017-12_Q1,136.48,-1.082,-0.393,-0.279,0.343,34.16,0.0,0.248,75.2,23.1145,37.37,48.4063,229.6,32.0683,315.41,35.1119,51.8322,HIGH
sugarcane,2017-12-16,2017-12-31,2017-12_Q2,136.48,0.187,-0.51,-0.407,0.194,79.77,0.0,0.4808,51.92,27.9312,44.03,44.9522,214.61,36.2499,357.7,38.0781,54.4556,HIGH
sugarcane,2018-01-01,2018-01-15,2018-01_Q1,136.48,0.923,0.433,0.129,0.357,124.32,0.0,0.7689,23.11,50.1519,76.56,42.3001,203.2,43.0985,429.14,39.4299,52.8214,NOT_SUITABLE
sugarcane,2018-01-16,2018-01-31,2018-01_Q2,136.48,1.234,0.669,0.373,0.414,113.6,0.0,0.7207,27.93,49.7632,73.47,40.1554,194.15,43.3855,435.88,33.5689,46.0289,HIGH
sugarcane,2018-02-01,2018-02-15,2018-02_Q1,136.48,0.649,0.132,0.31,0.512,76.1,0.0,0.4985,50.15,72.3061,115.66,30.2636,150.21,43.7108,445.76,39.8236,42.8995,NOT_SUITABLE
sugarcane,2018-02-16,2018-02-28,2018-02_Q2,136.48,0.154,0.822,0.34,0.508,74.17,0.0,0.5024,49.76,56.4111,97.11,23.7001,120.68,48.8063,505.03,49.5657,41.8169,NOT_SUITABLE
sugarcane,2018-03-01,2018-03-15,2018-03_Q1,136.48,-1.257,-0.117,-0.257,-0.107,44.3,0.0,0.2769,72.31,6.5428,10.98,16.8507,85.81,45.4765,469.12,43.22,39.0682,HIGH
sugarcane,2018-03-16,2018-03-31,2018-03_Q2,136.48,-0.878,-0.226,-0.318,-0.251,75.04,0.0,0.4359,56.41,14.3963,23.57,28.0929,143.09,50.2186,516.49,48.4063,43.1354,NOT_SUITABLE
sugarcane,2018-04-01,2018-04-15,2018-04_Q1,136.48,0.635,-0.119,-0.179,-0.147,161.29,4.51,0.9346,6.54,13.9778,23.57,43.8428,225.94,51.8892,534.81,44.9522,42.1431,NOT_SUITABLE
sugarcane,2018-04-16,2018-04-30,2018-04_Q2,136.48,0.024,-0.563,-0.433,-0.421,140.14,0.0,0.856,14.4,0.0,0.0,46.3821,241.73,52.8161,545.41,42.3001,37.8949,NOT_SUITABLE
sugarcane,2018-05-01,2018-05-15,2018-05_Q1,136.48,0.659,0.149,-0.188,-0.305,167.33,26.8,0.8602,13.98,29.6553,51.27,56.4612,295.55,54.3069,558.13,40.1554,39.9894,NOT_SUITABLE
sugarcane,2018-05-16,2018-05-31,2018-05_Q2,136.48,1.474,0.022,0.393,-0.051,181.86,8.52,1.0,0.0,69.3719,119.52,73.1314,384.34,55.1937,564.47,30.2636,39.7302,NOT_SUITABLE
sugarcane,2018-06-01,2018-06-15,2018-06_Q1,136.48,-0.432,0.346,0.352,-0.304,94.81,0.0,0.7034,29.66,86.9143,151.1,73.3858,383.31,56.1122,572.93,23.7001,33.0816,NOT_SUITABLE
sugarcane,2018-06-16,2018-06-30,2018-06_Q2,136.48,-0.99,-0.053,0.062,-0.5,44.25,0.0,0.3063,69.37,69.6194,122.21,71.9265,373.4,56.6267,577.23,16.8507,32.0683,NOT_SUITABLE
sugarcane,2018-07-01,2018-07-15,2018-07_Q1,136.48,-1.275,-0.401,-0.152,-0.466,22.75,0.0,0.1309,86.91,52.7246,93.18,59.9356,308.87,55.3572,562.75,28.0929,36.2499,NOT_SUITABLE
sugarcane,2018-07-16,2018-07-31,2018-07_Q2,136.48,0.718,0.338,-0.17,-0.277,53.33,0.0,0.3038,69.62,80.2447,142.61,59.3718,303.68,58.2286,590.13,43.8428,43.0985,NOT_SUITABLE
sugarcane,2018-08-01,2018-08-15,2018-08_Q1,136.48,1.236,0.004,0.038,-0.112,83.55,0.0,0.4728,52.72,80.9528,139.02,52.0706,262.58,58.2094,584.0,46.3821,43.3855,NOT_SUITABLE
sugarcane,2018-08-16,2018-08-31,2018-08_Q2,136.48,-0.677,-0.686,-0.291,-0.265,35.11,0.0,0.1976,80.24,65.4556,108.57,36.2315,180.13,54.1217,537.41,56.4612,43.7108,NOT_SUITABLE
sugarcane,2018-09-01,2018-09-15,2018-09_Q1,136.48,-1.052,-0.573,0.085,-0.259,32.71,0.0,0.1905,80.95,45.9444,76.67,38.0215,189.62,54.0066,540.51,73.1314,48.8063,NOT_SUITABLE
sugarcane,2018-09-16,2018-09-30,2018-09_Q2,136.48,-0.867,-0.906,-0.472,-0.572,57.3,0.0,0.3454,65.46,31.266,52.49,40.7482,203.83,49.1942,496.07,73.3858,45.4765,HIGH
sugarcane,2018-10-01,2018-10-15,2018-10_Q1,136.48,-0.824,-0.37,-0.736,-0.424,90.21,0.0,0.5406,45.94,28.3029,46.89,50.65,253.88,47.2221,477.74,71.9265,50.2186,NOT_SUITABLE
sugarcane,2018-10-16,2018-10-31,2018-10_Q2,136.48,-0.83,-1.286,-0.635,-0.55,115.4,0.0,0.6873,31.27,11.6655,19.06,57.0637,286.45,43.7163,443.57,59.9356,51.8892,NOT_SUITABLE
sugarcane,2018-11-01,2018-11-15,2018-11_Q1,136.48,-0.369,-1.097,-1.04,-0.614,118.78,0.0,0.717,28.3,39.7538,66.06,64.4135,321.41,44.2897,452.14,59.3718,52.8161,NOT_SUITABLE
sugarcane,2018-11-16,2018-11-30,2018-11_Q2,136.48,0.913,-0.271,-0.755,-0.245,144.33,0.0,0.8833,11.67,78.2997,132.28,72.0603,357.29,44.1365,453.26,52.0706,54.3069,NOT_SUITABLE
sugarcane,2018-12-01,2018-12-15,2018-12_Q1,136.48,0.293,-0.377,-0.499,-0.094,100.11,0.0,0.6025,39.75,83.1935,140.93,69.8842,350.89,41.7654,430.06,36.2315,55.1937,NOT_SUITABLE
sugarcane,2018-12-16,2018-12-31,2018-12_Q2,136.48,-1.891,-0.651,-0.937,-0.531,36.66,0.0,0.217,78.3,79.6402,135.11,57.508,292.24,39.4551,407.3,38.0215,56.1122,NOT_SUITABLE
sugarcane,2019-01-01,2019-01-15,2019-01_Q1,136.48,-1.394,-0.758,-0.822,-0.671,28.47,0.0,0.1681,83.19,70.0211,114.42,43.8561,223.86,40.3788,417.56,40.7482,56.6267,NOT_SUITABLE
