depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,38.95,24.19,14.76,7.38
5-15cm,38.19,23.82,14.37,14.37
15-30cm,38.62,25.14,13.48,20.23
30-60cm,39.78,26.63,13.14,39.43
60-100cm,38.93,25.62,13.31,53.24
