depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.07,26.03,13.04,6.52
5-15cm,37.0,24.67,12.33,12.33
15-30cm,34.73,22.62,12.11,18.16
30-60cm,33.57,21.66,11.92,35.75
60-100cm,33.63,21.74,11.89,47.57
