depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,27.83,15.14,12.68,6.34
5-15cm,27.17,14.95,12.22,12.22
15-30cm,27.85,15.8,12.05,18.07
30-60cm,30.36,18.43,11.93,35.78
60-100cm,32.64,20.61,12.03,48.12
