depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,29.74,17.86,11.88,5.94
5-15cm,27.76,16.28,11.49,11.49
15-30cm,27.53,16.32,11.2,16.8
30-60cm,29.56,18.26,11.3,33.89
60-100cm,28.61,17.55,11.06,44.24
