depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,40.82,25.77,15.05,7.53
5-15cm,39.99,24.94,15.05,15.05
15-30cm,38.97,24.79,14.18,21.27
30-60cm,38.71,25.26,13.45,40.35
60-100cm,39.01,25.62,13.39,53.57
