depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,28.74,16.24,12.5,6.25
5-15cm,28.31,16.24,12.07,12.07
15-30cm,29.15,17.24,11.91,17.86
30-60cm,38.4,26.09,12.31,36.94
60-100cm,38.78,26.46,12.32,49.28
