property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,52.0,52.0,52.0,53.0,54.0
soc,725.6875000000001,620.0625000000001,338.0625,234.375,184.31250000000003
clay,366.0,358.0,397.0,429.0,442.0
sand,355.0,359.0,343.0,323.0,310.0
silt,279.0,283.0,260.0,248.0,248.0
bdod,95.875,99.1875,101.875,103.87500000000001,106.75000000000001
cec,203.0,206.0,186.0,153.0,141.0
