depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.34,24.63,14.71,7.36
5-15cm,38.96,24.4,14.56,14.56
15-30cm,38.46,24.28,14.18,21.27
30-60cm,40.1,27.13,12.96,38.89
60-100cm,40.28,27.35,12.93,51.73
