crop,period_start,period_end,label,AWC_mm,spei_1m,spei_3m,spei_6m,spei_12m,P_acum_mm,Storage_mm,WRSI_1m,deficit_1m,future_deficit_1m,future_deficit_1m_mm,future_deficit_3m,future_deficit_3m_mm,future_deficit_6m,future_deficit_6m_mm,past_deficit_3m,past_deficit_6m,suggestion
sugarcane,2016-12-16,2016-12-31,2016-12_Q2,127.47,-0.775,-1.172,-0.793,-1.422,83.25,0.0,0.4273,57.27,0.0,0.0,0.0,0.0,0.0,0.0,75.096,58.8813,LOW
sugarcane,2017-01-01,2017-01-15,2017-01_Q1,127.47,0.075,-0.404,-0.221,-1.085,384.48,127.47,0.7365,26.35,0.0,0.0,0.0,0.0,0.0,0.0,72.2758,63.0232,LOW
sugarcane,2017-01-16,2017-01-31,2017-01_Q2,127.47,-0.491,-1.05,-1.118,-1.293,415.54,97.59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.4466,61.251,LOW
sugarcane,2017-02-01,2017-02-15,2017-02_Q1,127.47,-1.342,-0.82,-0.852,-0.962,267.32,127.47,1.0,0.0,0.0,0.0,0.0,0.0,0.3919,3.36,41.567,57.0374,LOW
sugarcane,2017-02-16,2017-02-28,2017-02_Q2,127.47,-0.067,-0.916,-1.139,-1.036,302.83,127.47,1.0,0.0,0.0,0.0,0.0,0.0,5.8062,47.23,32.2373,50.6899,LOW
sugarcane,2017-03-01,2017-03-15,2017-03_Q1,127.47,-0.817,-1.44,-1.469,-1.369,217.02,112.94,1.0,0.0,0.0,0.0,0.0,0.0,11.8711,90.68,17.9382,44.2196,LOW
sugarcane,2017-03-16,2017-03-31,2017-03_Q2,127.47,-1.123,-0.803,-1.341,-1.24,244.03,127.47,1.0,0.0,0.0,0.0,0.0,0.0,18.8994,135.18,9.0842,37.7511,MEDIUM
sugarcane,2017-04-01,2017-04-15,2017-04_Q1,127.47,-0.559,-1.219,-1.271,-1.148,183.42,88.93,1.0,0.0,0.0,0.0,0.0,0.0,26.4297,191.08,0.0,32.3495,MEDIUM
sugarcane,2017-04-16,2017-04-30,2017-04_Q2,127.47,-0.648,-1.17,-1.361,-1.301,112.17,87.36,1.0,0.0,0.0,0.0,0.0,0.0,26.157,191.08,0.0,26.8533,MEDIUM
sugarcane,2017-05-01,2017-05-15,2017-05_Q1,127.47,0.203,-1.16,-1.32,-1.138,150.95,101.02,1.0,0.0,0.0,0.0,1.0593,3.36,30.4135,231.07,0.0,20.9625,HIGH
