depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.57,23.54,16.03,8.01
5-15cm,38.01,23.72,14.29,14.29
15-30cm,38.34,24.04,14.3,21.45
30-60cm,38.09,24.21,13.88,41.65
60-100cm,37.68,24.07,13.61,54.46
